scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
bodyparts,head,head,head,spine 1,spine 1,spine 1,spine 2,spine 2,spine 2,spine 3,spine 3,spine 3,spine 4,spine 4,spine 4,base,base,base,tail 25,tail 25,tail 25,tail 50,tail 50,tail 50,tail 75,tail 75,tail 75,tail 100,tail 100,tail 100,lForepaw,lForepaw,lForepaw,rForepaw,rForepaw,rForepaw,lHindpaw,lHindpaw,lHindpaw,lHindfingers,lHindfingers,lHindfingers,rHindpaw,rHindpaw,rHindpaw,rHindfingers,rHindfingers,rHindfingers
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
373,80.3802261352539,84.87248229980469,0.9999998211860657,104.8470458984375,84.41706085205078,0.999999463558197,124.83577728271484,85.5954360961914,1.0,143.75909423828125,85.87673950195312,0.9999989867210388,163.2423553466797,87.46549987792969,0.9999998211860657,180.7325897216797,85.5378646850586,0.9999998807907104,201.98147583007812,86.8993911743164,0.9999985694885254,224.62026977539062,87.7983627319336,0.9999474883079529,242.6961212158203,92.21842193603516,0.9997783899307251,263.9931640625,100.05506896972656,0.9998911619186401,101.23515319824219,73.86428833007812,0.9999983310699463,111.83027648925781,94.58316040039062,0.9999998211860657,154.06407165527344,76.3406982421875,0.9999991655349731,147.7481689453125,73.4489974975586,0.9999997019767761,170.02394104003906,100.57073211669922,0.9999983906745911,166.3340606689453,105.59851837158203,0.9999929070472717
374,78.70418548583984,84.87248229980469,0.9999999403953552,103.59324645996094,84.1907730102539,0.9999995231628418,123.71171569824219,85.5954360961914,0.9999999403953552,142.68572998046875,85.78231811523438,0.9999995231628418,161.92332458496094,87.49261474609375,0.9999997615814209,179.5275115966797,85.67393493652344,1.0,200.8327178955078,87.02912902832031,0.9999972581863403,223.01634216308594,87.8327865600586,0.9999735951423645,240.49932861328125,92.38964080810547,0.9997223615646362,261.6102294921875,100.19749450683594,0.9999470114707947,98.59821319580078,74.01604461669922,0.9999984502792358,111.50973510742188,94.58316040039062,0.9999998211860657,153.81045532226562,76.29708099365234,0.999999463558197,147.55235290527344,73.80042266845703,0.9999997615814209,168.0313262939453,100.88736724853516,0.9999938607215881,163.08055114746094,105.87663269042969,0.9999966025352478
375,77.43829345703125,84.92668151855469,0.9999999403953552,102.37657928466797,84.17716217041016,0.9999997615814209,122.17958068847656,85.16737365722656,0.9999999403953552,141.37252807617188,85.45883178710938,0.9999997615814209,160.4234619140625,87.49261474609375,0.9999996423721313,178.30458068847656,85.94384765625,0.9999998807907104,200.2179412841797,87.45369720458984,0.9999959468841553,221.94558715820312,88.03181457519531,0.9999837279319763,239.61593627929688,92.44136810302734,0.9996547102928162,260.03533935546875,100.2115707397461,0.9999464750289917,96.84587097167969,74.48831176757812,0.9999984502792358,111.50973510742188,94.34416198730469,0.9999998211860657,153.61985778808594,76.11051177978516,0.9999997019767761,147.1893310546875,74.81523895263672,0.9999998211860657,165.76365661621094,101.09981536865234,0.9999987483024597,159.93923950195312,105.87663269042969,0.9999940991401672
376,75.80570220947266,84.92668151855469,0.9999998807907104,101.1015625,84.17716217041016,0.9999998807907104,120.92301940917969,84.7357406616211,0.9999998807907104,140.3091278076172,85.20547485351562,0.9999998211860657,159.25,87.46549987792969,0.9999995827674866,177.57069396972656,86.23399353027344,0.9999999403953552,199.9813232421875,87.68614959716797,0.9999962449073792,221.60018920898438,88.11860656738281,0.9999861121177673,239.49838256835938,92.45809936523438,0.9995167851448059,259.4129333496094,101.0452651977539,0.9998565316200256,95.26988220214844,74.48831176757812,0.9999976754188538,111.50872039794922,94.34416198730469,0.9999998211860657,153.61859130859375,76.0931625366211,0.9999997615814209,147.02635192871094,74.86485290527344,0.9999998211860657,162.49830627441406,101.13746643066406,0.9999982118606567,154.8221435546875,105.91666412353516,0.9999843239784241
377,74.69585418701172,84.92668151855469,0.9999999403953552,100.11727142333984,84.1907730102539,0.9999998211860657,119.88340759277344,84.36183166503906,0.9999997019767761,139.4039764404297,84.92549133300781,0.9999998211860657,157.47726440429688,87.46549987792969,0.9999997615814209,176.17076110839844,86.65579986572266,0.9999997019767761,198.9227294921875,88.42030334472656,0.9999943375587463,220.37208557128906,88.9502182006836,0.999984085559845,239.2223358154297,92.76641845703125,0.999343752861023,258.9057312011719,101.0452651977539,0.9997609853744507,93.82648468017578,74.51620483398438,0.9999974370002747,111.40911865234375,94.59635162353516,0.9999997615814209,153.2726287841797,76.0931625366211,0.9999998211860657,146.9434051513672,74.86485290527344,0.9999998807907104,158.10035705566406,101.74951934814453,0.9999943375587463,151.43360900878906,105.68755340576172,0.9999912977218628
378,73.52751159667969,84.88510131835938,0.9999999403953552,98.68252563476562,84.43339538574219,0.9999997019767761,119.46703338623047,84.07495880126953,0.9999998211860657,138.0185546875,84.8739013671875,0.9999998211860657,156.12815856933594,87.08309173583984,0.9999998211860657,174.60137939453125,87.08137512207031,0.9999994039535522,198.48443603515625,88.87564086914062,0.9999966025352478,219.42567443847656,89.01026153564453,0.999984622001648,238.949951171875,92.80769348144531,0.9995732307434082,258.8005065917969,101.19689178466797,0.9997365474700928,91.56346893310547,74.74716186523438,0.9999980330467224,111.34807586669922,94.8301010131836,0.9999997615814209,152.99310302734375,75.94013977050781,0.9999998211860657,146.61851501464844,74.8221664428711,0.9999998807907104,154.48411560058594,101.74951934814453,0.9999969601631165,147.65797424316406,105.68755340576172,0.999998927116394
379,72.22992706298828,84.60881805419922,0.9999999403953552,97.6791763305664,84.43339538574219,0.999999463558197,118.2102279663086,84.06245422363281,0.9999998807907104,136.83258056640625,84.64136505126953,0.9999996423721313,154.57437133789062,86.8462905883789,0.9999997615814209,173.35848999023438,87.14955139160156,0.9999992251396179,197.6851806640625,88.93739318847656,0.9999960660934448,218.47625732421875,89.0493392944336,0.9999772310256958,238.03497314453125,92.84749603271484,0.9996629953384399,258.0499572753906,101.19689178466797,0.9997717142105103,89.96060180664062,74.97855377197266,0.9999974370002747,111.34807586669922,94.85668182373047,0.9999998211860657,152.5355987548828,75.94013977050781,0.9999998211860657,146.45098876953125,74.8221664428711,0.9999998807907104,151.11643981933594,101.74951934814453,0.9999952912330627,143.43008422851562,105.22432708740234,0.9999957084655762
380,71.09711456298828,84.60881805419922,1.0,96.48912811279297,84.43339538574219,0.9999988675117493,116.83335876464844,84.06245422363281,0.9999998807907104,135.33633422851562,84.50788879394531,0.9999998211860657,153.03811645507812,86.80418395996094,0.9999993443489075,171.82766723632812,87.24921417236328,0.9999992251396179,196.5618133544922,89.1428451538086,0.9999967217445374,217.44424438476562,89.18801879882812,0.99997478723526,237.24404907226562,92.85350036621094,0.9997659921646118,257.23486328125,101.19689178466797,0.9998814463615417,87.7497329711914,75.5016098022461,0.9999977946281433,111.34807586669922,94.86148834228516,0.9999998211860657,152.460693359375,75.94013977050781,0.9999997019767761,146.43460083007812,74.60385131835938,0.9999997615814209,147.21258544921875,101.91220092773438,0.9999971389770508,138.17840576171875,105.1929702758789,0.9999876022338867
381,69.93094635009766,84.60881805419922,1.0,95.58055114746094,83.83588409423828,0.9999979734420776,115.48950958251953,84.07495880126953,0.9999998807907104,133.6109619140625,84.45293426513672,0.9999999403953552,152.4122314453125,85.81230926513672,0.9999995231628418,169.89503479003906,87.32720947265625,0.9999991655349731,195.51055908203125,89.30831909179688,0.9999966621398926,216.16867065429688,89.63058471679688,0.9999595284461975,236.51568603515625,92.97230529785156,0.9997859597206116,256.40826416015625,101.19689178466797,0.9999022483825684,87.08624267578125,75.84358215332031,0.9999985694885254,111.34807586669922,94.86526489257812,0.9999998807907104,152.41639709472656,76.32476806640625,0.9999997615814209,145.9093017578125,74.0462875366211,0.9999996423721313,143.64801025390625,101.91220092773438,0.9999886751174927,134.8037567138672,105.1929702758789,0.9999925494194031
382,69.0335464477539,84.77056884765625,1.0,94.61714935302734,83.83588409423828,0.9999984502792358,114.33008575439453,84.10921478271484,0.9999998211860657,132.1824188232422,84.45293426513672,0.9999999403953552,150.9958038330078,85.77821350097656,0.9999994039535522,168.8309326171875,87.49124908447266,0.9999982118606567,194.9315185546875,89.78517150878906,0.9999949932098389,215.6113739013672,90.40287017822266,0.9999338388442993,236.4673614501953,93.48090362548828,0.9997398853302002,255.9231719970703,101.89141082763672,0.9998116493225098,86.31269073486328,75.85043334960938,0.9999992251396179,111.50389862060547,94.9391860961914,0.9999998807907104,151.62570190429688,76.32476806640625,0.9999997615814209,145.9093017578125,73.78834533691406,0.9999994039535522,139.93690490722656,101.91220092773438,0.9999911189079285,131.03952026367188,105.15856170654297,0.9999947547912598
383,68.25432586669922,85.04536437988281,1.0,93.98209381103516,83.83588409423828,0.9999985098838806,113.67472839355469,84.11272430419922,0.9999998211860657,131.05555725097656,84.45293426513672,0.9999999403953552,149.7906951904297,85.77821350097656,0.9999995231628418,167.1263885498047,87.53277587890625,0.9999985098838806,193.15611267089844,90.13796997070312,0.9999898672103882,214.1320343017578,91.05361938476562,0.9999363422393799,234.7071533203125,93.58343505859375,0.9995907545089722,254.4080047607422,101.92644500732422,0.9997982382774353,86.1690902709961,75.87207794189453,0.9999992847442627,111.54859924316406,94.9391860961914,0.9999998211860657,151.483642578125,76.39175415039062,0.9999997615814209,145.9093017578125,73.69832611083984,0.9999993443489075,137.37245178222656,101.91220092773438,0.9999837279319763,128.2533416748047,105.15856170654297,0.999987781047821
384,67.02594757080078,85.24325561523438,0.9999998807907104,93.20938110351562,84.19952392578125,0.999997615814209,112.78781127929688,84.33769989013672,0.9999997019767761,130.042236328125,84.57105255126953,0.9999998807907104,149.20639038085938,85.71363067626953,0.9999993443489075,165.97787475585938,87.56311798095703,0.9999984502792358,192.37014770507812,90.99325561523438,0.9999917149543762,212.86160278320312,91.52040100097656,0.9999597668647766,233.67320251464844,94.088134765625,0.9993624091148376,253.01126098632812,102.40673065185547,0.9996291399002075,84.69367980957031,76.20280456542969,0.9999991059303284,111.50389862060547,95.38642120361328,0.9999997019767761,151.44517517089844,76.39175415039062,0.9999997019767761,146.0231170654297,73.32180786132812,0.999998927116394,134.11328125,101.91798400878906,0.9999767541885376,124.21316528320312,105.02064514160156,0.9999165534973145
385,66.06454467773438,85.24325561523438,0.9999998807907104,92.2333984375,84.5633773803711,0.9999975562095642,111.72457122802734,84.55332946777344,0.999999463558197,128.9844207763672,84.57105255126953,0.9999998211860657,148.1488037109375,85.67849731445312,0.9999989867210388,165.44969177246094,88.25106811523438,0.999998152256012,191.0220489501953,91.79232025146484,0.9999960064888,211.50131225585938,91.68141174316406,0.9999657273292542,231.5507354736328,94.87752532958984,0.9992284774780273,251.60682678222656,102.54820251464844,0.9995911121368408,84.33856201171875,76.26348114013672,0.9999992251396179,111.31334686279297,96.32931518554688,0.9999991059303284,151.42666625976562,76.46318817138672,0.9999997019767761,146.42576599121094,73.27345275878906,0.999998927116394,131.54617309570312,101.91798400878906,0.9999761581420898,122.73265075683594,104.91029357910156,0.9997764229774475
386,65.03245544433594,85.24325561523438,0.9999998211860657,91.16069793701172,84.69996643066406,0.9999980330467224,110.71826171875,84.7309341430664,0.999999463558197,127.75804138183594,84.57105255126953,0.9999996423721313,146.2186279296875,85.71363067626953,0.999998927116394,164.12942504882812,89.05304718017578,0.9999988675117493,189.1786651611328,92.04266357421875,0.9999984502792358,210.0571746826172,91.97218322753906,0.9999619722366333,229.688720703125,95.44334411621094,0.99931800365448,250.1731719970703,102.94673919677734,0.9992321729660034,84.33856201171875,76.27488708496094,0.9999992847442627,110.76188659667969,96.99325561523438,0.9999990463256836,151.2218780517578,76.58003234863281,0.9999997019767761,146.65252685546875,73.25914764404297,0.9999989867210388,128.46694946289062,101.40864562988281,0.999882698059082,118.92430877685547,104.6840591430664,0.9998813271522522
387,63.566532135009766,85.0134506225586,0.9999998807907104,89.98971557617188,84.69996643066406,0.9999984502792358,109.13401794433594,84.74398803710938,0.9999996423721313,127.48652648925781,84.47130584716797,0.9999996423721313,144.972900390625,85.85945892333984,0.9999996423721313,163.03054809570312,89.78618621826172,0.9999990463256836,187.75892639160156,92.3174819946289,0.9999983906745911,208.72621154785156,92.42222595214844,0.9999610185623169,228.2898406982422,95.72330474853516,0.9994247555732727,248.47341918945312,103.555908203125,0.9991136789321899,84.08856964111328,76.2967300415039,0.9999992847442627,108.95645904541016,96.99325561523438,0.9999991655349731,150.58250427246094,76.58834838867188,0.9999997019767761,146.71420288085938,73.25914764404297,0.9999987483024597,126.41529846191406,101.17256927490234,0.999908983707428,118.23856353759766,104.66949462890625,0.999849259853363
388,62.388275146484375,84.99319458007812,0.9999999403953552,88.80262756347656,84.71290588378906,0.9999986290931702,107.62342834472656,84.74398803710938,0.9999996423721313,126.33353424072266,84.26258850097656,0.9999997615814209,143.8956756591797,85.85945892333984,0.9999997019767761,162.21463012695312,90.42648315429688,0.9999989867210388,186.7371063232422,92.82435607910156,0.9999983310699463,207.91957092285156,94.06766510009766,0.9999662637710571,226.9454345703125,96.11276245117188,0.9994668364524841,246.3123321533203,103.64485931396484,0.9994047284126282,84.08856964111328,76.39850616455078,0.9999992251396179,106.86119079589844,97.1469497680664,0.9999987483024597,149.6903839111328,77.08438110351562,0.9999997019767761,146.87966918945312,73.25914764404297,0.999998152256012,123.1299057006836,100.71410369873047,0.9999285340309143,115.31787872314453,104.07518005371094,0.9998761415481567
389,59.960758209228516,84.86084747314453,0.9999999403953552,87.48974609375,84.90516662597656,0.999998927116394,106.82723236083984,84.90947723388672,0.9999997019767761,125.8405532836914,84.1517105102539,0.9999998211860657,143.17552185058594,85.94683837890625,0.9999997019767761,161.0400390625,90.4721450805664,0.9999982118606567,185.50135803222656,93.18115234375,0.9999974966049194,206.4913787841797,94.59649658203125,0.9999750852584839,226.671875,96.23925018310547,0.999387800693512,245.23243713378906,104.1251220703125,0.9995381832122803,84.08856964111328,76.64225769042969,0.9999991059303284,106.3714599609375,97.1469497680664,0.9999975562095642,149.4071044921875,77.66888427734375,0.9999995827674866,146.87966918945312,73.3760757446289,0.9999977946281433,123.07813262939453,100.45269775390625,0.99992436170578,115.1761703491211,103.2308578491211,0.9999019503593445
390,58.42950439453125,84.68963623046875,0.9999998807907104,85.66560363769531,84.90516662597656,0.9999997019767761,104.59492492675781,84.92037963867188,0.9999994039535522,123.61917877197266,84.1517105102539,0.9999998211860657,141.1701202392578,86.18071746826172,0.9999997615814209,159.44729614257812,90.4721450805664,0.9999960660934448,184.2186737060547,93.92938995361328,0.9999951720237732,204.68092346191406,95.8403549194336,0.9999761581420898,224.53167724609375,96.82217407226562,0.9996722340583801,243.01889038085938,104.92033386230469,0.9992892146110535,83.47126770019531,76.66032409667969,0.9999989867210388,103.67403411865234,97.34004974365234,0.9999891519546509,148.882080078125,78.05513763427734,0.9999996423721313,146.73667907714844,73.63196563720703,0.9999963641166687,122.24354553222656,100.45269775390625,0.9999645948410034,113.93415832519531,102.771240234375,0.9999532699584961
391,57.2811393737793,84.1319351196289,0.9999998807907104,84.19422149658203,85.04332733154297,0.9999998807907104,103.59452819824219,84.97673797607422,0.9999994039535522,120.93030548095703,84.1517105102539,0.9999996423721313,139.17047119140625,86.58832550048828,0.9999997615814209,156.8603515625,90.61531066894531,0.9999950528144836,181.8139190673828,95.0644302368164,0.9999955296516418,203.67230224609375,95.94239044189453,0.9999885559082031,222.65927124023438,98.4579086303711,0.9998756051063538,241.44839477539062,106.20556640625,0.9993762969970703,82.88851928710938,76.66032409667969,0.9999988079071045,100.28517150878906,97.37771606445312,0.9999393820762634,148.35665893554688,78.3328628540039,0.9999997615814209,146.73667907714844,73.63196563720703,0.9999967217445374,121.73880767822266,100.45269775390625,0.9999783635139465,113.32718658447266,102.42325592041016,0.9999796152114868
392,55.6015510559082,83.77035522460938,1.0,82.78242492675781,85.56045532226562,0.9999998807907104,102.35115051269531,85.39091491699219,0.9999997019767761,119.6610107421875,84.54096221923828,0.9999993443489075,138.0716552734375,86.66323852539062,0.9999995827674866,154.67852783203125,90.61531066894531,0.9999971985816956,179.55123901367188,95.2081298828125,0.9999951124191284,201.5509033203125,96.7464828491211,0.9999898076057434,220.50027465820312,99.61717987060547,0.9998644590377808,240.37171936035156,106.42322540283203,0.9994555711746216,82.15299224853516,76.64225769042969,0.9999986290931702,91.04460144042969,97.42296600341797,0.99969083070755,147.0235595703125,78.3328628540039,0.9999998211860657,145.89321899414062,73.63196563720703,0.9999969005584717,121.67741394042969,100.4987564086914,0.9999882578849792,113.26553344726562,102.20526885986328,0.9999901056289673
393,54.35158920288086,83.77035522460938,1.0,81.37705993652344,85.58055877685547,0.9999997019767761,100.98467254638672,85.81727600097656,0.9999997615814209,119.52796936035156,85.18965911865234,0.9999994039535522,136.84365844726562,86.91554260253906,0.9999992251396179,153.25942993164062,90.61531066894531,0.9999986290931702,178.74073791503906,95.61660766601562,0.9999943375587463,199.4453582763672,97.5960464477539,0.9999790787696838,218.72866821289062,101.17049407958984,0.9998167157173157,237.9820098876953,108.0925521850586,0.9996744990348816,82.00601196289062,76.73933410644531,0.9999983310699463,87.30692291259766,97.42296600341797,0.9998615980148315,146.1044158935547,78.3328628540039,0.9999998807907104,145.72576904296875,73.34806060791016,0.9999963045120239,121.02507781982422,101.15448760986328,0.9999904036521912,113.21715545654297,102.14358520507812,0.9999898076057434
394,53.7114143371582,83.77035522460938,1.0,80.13629913330078,85.6821060180664,0.9999995231628418,99.65003967285156,86.01146697998047,0.9999998211860657,118.26294708251953,85.39201354980469,0.9999996423721313,136.4368133544922,87.75621795654297,0.9999988079071045,151.78387451171875,90.90880584716797,0.9999996423721313,175.72894287109375,95.88695526123047,0.9999918341636658,198.4111785888672,98.82067108154297,0.9999809861183167,217.03004455566406,102.72462463378906,0.9995626211166382,236.3015594482422,111.44445037841797,0.9996584057807922,81.6907730102539,76.77430725097656,0.9999979138374329,83.3536376953125,97.44032287597656,0.9998782873153687,145.57986450195312,78.32793426513672,0.9999998211860657,145.72410583496094,72.14250946044922,0.9999968409538269,120.2161636352539,101.24014282226562,0.9999934434890747,112.97723388671875,102.01184844970703,0.9999918341636658
395,52.8007698059082,84.27294158935547,1.0,79.64165496826172,85.72291564941406,0.999999463558197,98.5298080444336,86.0727767944336,0.9999998211860657,117.05391693115234,85.49913024902344,0.9999997615814209,134.71482849121094,88.11772155761719,0.9999995231628418,149.828125,91.66209411621094,0.9999999403953552,174.464599609375,96.19123840332031,0.9999979138374329,195.52279663085938,99.819580078125,0.9999855756759644,215.2562255859375,103.66334533691406,0.9995808601379395,233.5823211669922,112.74381256103516,0.999725878238678,81.26383972167969,76.77430725097656,0.999998152256012,80.50495910644531,98.58580780029297,0.9999786615371704,143.9150848388672,77.9532241821289,0.9999992251396179,144.11215209960938,71.60671997070312,0.999993085861206,119.8612060546875,101.3587875366211,0.9999961853027344,112.86582946777344,102.08110046386719,0.9999921321868896
396,52.028263092041016,85.31461334228516,1.0,78.93022155761719,85.83341979980469,0.9999996423721313,97.56141662597656,86.09962463378906,0.9999997615814209,115.7284164428711,85.55387878417969,0.9999997615814209,132.9176025390625,88.11772155761719,0.9999996423721313,148.57260131835938,91.66209411621094,0.9999999403953552,172.83160400390625,96.48101806640625,0.9999992251396179,193.7519073486328,100.56303405761719,0.9999802112579346,214.24276733398438,104.49436950683594,0.9996849894523621,233.05540466308594,112.93157958984375,0.9996523857116699,80.9456787109375,76.9609603881836,0.9999985098838806,77.62834167480469,99.15221405029297,0.9999940991401672,141.91876220703125,76.31704711914062,0.9999992251396179,141.71070861816406,70.79119873046875,0.9999953508377075,119.5574951171875,101.47712707519531,0.9999952912330627,112.83491516113281,102.03691864013672,0.9999918341636658
397,51.613529205322266,85.94124603271484,1.0,78.56373596191406,86.03215026855469,0.9999996423721313,96.91683959960938,86.19438171386719,0.9999995231628418,114.97825622558594,85.5933609008789,0.9999997615814209,131.39007568359375,88.11772155761719,0.9999995231628418,147.05604553222656,91.66209411621094,1.0,171.47979736328125,96.76296997070312,0.9999990463256836,193.1237335205078,100.99793243408203,0.9999769926071167,212.6936798095703,104.7601318359375,0.9997797012329102,232.2248992919922,113.49441528320312,0.9995887279510498,80.686279296875,77.01927947998047,0.9999986290931702,75.41188049316406,99.45983123779297,0.9999956488609314,140.38385009765625,75.92776489257812,0.9999994039535522,140.4403839111328,69.95877075195312,0.9999993443489075,119.13361358642578,101.51805877685547,0.9999940395355225,112.81778717041016,102.03691864013672,0.9999903440475464
398,51.341880798339844,86.80687713623047,1.0,77.88167572021484,86.04439544677734,0.9999997019767761,96.90327453613281,86.5040054321289,0.9999996423721313,113.79682922363281,85.64507293701172,0.9999997019767761,129.75424194335938,87.38687133789062,0.999999463558197,145.7642822265625,91.08476257324219,0.9999999403953552,170.0325469970703,96.76296997070312,0.9999985694885254,192.09298706054688,100.99793243408203,0.9999864101409912,211.3905792236328,105.14757537841797,0.9997586607933044,231.3031463623047,113.5809097290039,0.9996809363365173,80.58131408691406,77.06970977783203,0.9999990463256836,73.53189849853516,99.75653076171875,0.9999931454658508,138.54757690429688,75.91226196289062,0.9999986886978149,138.54444885253906,69.80640411376953,0.9999988079071045,119.13361358642578,101.75352478027344,0.9999958276748657,112.80236053466797,102.08110046386719,0.9999916553497314
399,51.14151382446289,87.23456573486328,1.0,77.29568481445312,86.4578628540039,0.9999995827674866,96.25376892089844,86.6767578125,0.9999996423721313,112.62027740478516,85.68739318847656,0.9999992847442627,129.69578552246094,86.92711639404297,0.9999991655349731,144.33966064453125,91.0804214477539,0.9999997615814209,168.72027587890625,96.76296997070312,0.9999966025352478,191.11062622070312,100.99793243408203,0.9999876022338867,210.18646240234375,105.3880386352539,0.9997240304946899,230.2597198486328,113.62075805664062,0.9998206496238708,80.58131408691406,77.3126449584961,0.9999985694885254,71.36101531982422,100.09474182128906,0.9999985098838806,136.92218017578125,75.74202728271484,0.9999963045120239,136.5266876220703,69.80640411376953,0.999994695186615,119.12946319580078,101.9648208618164,0.9999958872795105,112.23843383789062,102.21305847167969,0.9999917149543762
400,50.50617218017578,87.44883728027344,0.9999999403953552,76.4869155883789,86.9811019897461,0.999999463558197,95.25409698486328,87.01617431640625,0.9999997019767761,111.32421112060547,85.7003402709961,0.9999984502792358,128.10983276367188,86.92711639404297,0.9999997019767761,143.33013916015625,90.8708724975586,0.9999992251396179,167.93017578125,96.53668975830078,0.9999947547912598,190.0668487548828,100.8171157836914,0.9999895095825195,209.23089599609375,105.3880386352539,0.9995614886283875,229.18533325195312,113.62705993652344,0.9998308420181274,80.54904174804688,77.3126449584961,0.999998927116394,69.51346588134766,100.86935424804688,0.9999995231628418,134.4363555908203,75.53141021728516,0.9999993443489075,133.3588104248047,69.80640411376953,0.9999991655349731,119.12467956542969,102.32249450683594,0.9999967217445374,111.64283752441406,102.54186248779297,0.9999896883964539
401,49.966888427734375,87.60861206054688,0.9999998807907104,75.49708557128906,87.49092864990234,0.999998927116394,93.94470977783203,87.38601684570312,0.9999997615814209,111.1642837524414,86.40234375,0.999998927116394,125.31005096435547,86.92711639404297,0.9999997019767761,141.22328186035156,90.8708724975586,0.9999983310699463,167.30047607421875,96.30297088623047,0.9999936819076538,189.4293670654297,100.61152648925781,0.9999881386756897,208.9278106689453,105.3880386352539,0.9994379878044128,228.86331176757812,113.62705993652344,0.9997983574867249,80.54904174804688,77.55473327636719,0.9999993443489075,67.98055267333984,100.86935424804688,0.9999996423721313,130.45123291015625,75.44976043701172,0.9999997019767761,128.41494750976562,69.59016418457031,0.9999989867210388,118.99832153320312,102.32249450683594,0.9999969005584717,111.24285888671875,102.9124755859375,0.9999836087226868
402,49.88671875,87.62818908691406,0.9999998807907104,74.86347961425781,87.49092864990234,0.9999983310699463,93.24981689453125,87.52578735351562,0.9999997615814209,110.1863021850586,86.68107604980469,0.9999992847442627,123.16632080078125,86.944580078125,0.9999988079071045,140.16001892089844,90.76615142822266,0.9999985694885254,165.89598083496094,96.16527557373047,0.9999960660934448,188.35704040527344,100.36306762695312,0.9999870657920837,208.05645751953125,105.3880386352539,0.9992399215698242,228.41714477539062,113.62705993652344,0.9997829794883728,80.54904174804688,77.6609115600586,0.9999994039535522,67.24468994140625,100.86935424804688,0.9999996423721313,127.50827026367188,74.55833435058594,0.9999980926513672,125.54750061035156,69.3902587890625,0.9999971389770508,118.99832153320312,102.32249450683594,0.9999979734420776,111.12522888183594,102.9124755859375,0.9999840259552002
