scorer,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000
115,344.8907165527344,137.52896118164062,0.9999992847442627,372.21356201171875,110.33274841308594,0.9999995827674866,390.9402770996094,99.55662536621094,0.9999951720237732,411.945068359375,98.99887084960938,0.999998152256012,429.6363830566406,108.24065399169922,0.9999991655349731,447.7796630859375,119.71554565429688,0.9999994039535522,467.22802734375,120.99717712402344,0.9999954700469971,488.9089050292969,117.60631561279297,0.9999969005584717,510.4427795410156,114.56871032714844,0.9999850392341614,529.2018432617188,116.83460235595703,0.9999921917915344,390.09600830078125,121.7199935913086,0.9999966621398926,396.5640563964844,127.81639099121094,0.9999823570251465,398.9128112792969,136.3492431640625,0.9999778866767883,395.68658447265625,142.68499755859375,0.9999423027038574,417.39288330078125,113.27207946777344,0.9999986886978149,413.42144775390625,128.87557983398438,0.9999988079071045,433.3788146972656,129.9068145751953,0.999961793422699,430.85687255859375,135.35755920410156,0.9999691247940063,422.3326416015625,139.31631469726562,0.9999866485595703
116,344.3367614746094,137.52896118164062,0.9999986290931702,371.22552490234375,110.2888412475586,0.999999463558197,390.078857421875,99.38664245605469,0.9999955892562866,410.6365966796875,98.91636657714844,0.9999975562095642,427.9471130371094,108.02580261230469,0.9999992251396179,446.3045654296875,119.71554565429688,0.9999995827674866,465.574951171875,120.6146011352539,0.9999966621398926,487.4582824707031,117.29735565185547,0.9999984502792358,509.8045654296875,114.14781188964844,0.9999862313270569,528.4263916015625,116.83460235595703,0.9999895691871643,388.18048095703125,121.7199935913086,0.9999971985816956,395.53662109375,127.81639099121094,0.9999818801879883,398.2655334472656,136.3492431640625,0.999983549118042,395.58001708984375,142.63558959960938,0.9998811483383179,416.6596984863281,112.89463806152344,0.999997615814209,411.0603942871094,127.91262817382812,0.9999985098838806,430.43353271484375,130.5590362548828,0.999984622001648,428.596435546875,135.92283630371094,0.9999808073043823,419.5304870605469,139.6815948486328,0.9999936819076538
117,343.1888732910156,136.58192443847656,0.9999987483024597,369.77978515625,110.20582580566406,0.9999989867210388,388.8182067871094,99.37593841552734,0.9999945163726807,408.9668884277344,98.6009750366211,0.9999942183494568,426.3610534667969,107.6346435546875,0.9999991655349731,444.3778381347656,119.00472259521484,0.9999997019767761,464.0867004394531,119.81401062011719,0.9999956488609314,485.9957275390625,116.62355041503906,0.9999986886978149,509.2321472167969,113.2910385131836,0.9999850988388062,527.694091796875,116.50298309326172,0.9999902248382568,386.1703796386719,121.52151489257812,0.9999957084655762,393.59429931640625,128.42218017578125,0.9999692440032959,397.251953125,136.34886169433594,0.9999847412109375,395.58001708984375,142.2626190185547,0.9999309182167053,415.1314697265625,112.1559066772461,0.9999957084655762,408.47259521484375,127.91262817382812,0.9999946355819702,426.63092041015625,130.89913940429688,0.9999858140945435,424.4156188964844,136.48826599121094,0.9999602437019348,415.38067626953125,139.8157501220703,0.9999533891677856
118,341.5981140136719,136.50689697265625,0.9999994039535522,369.015625,110.13491821289062,0.9999979138374329,387.8118896484375,99.11188507080078,0.9999934434890747,407.8033752441406,97.64073944091797,0.9999889731407166,424.8267517089844,106.9538345336914,0.9999971389770508,442.8439636230469,118.9187240600586,0.9999997019767761,463.8250427246094,118.84508514404297,0.9999936819076538,484.51837158203125,115.36164093017578,0.999998152256012,508.23876953125,112.66324615478516,0.9999772310256958,526.9646606445312,115.32792663574219,0.9999903440475464,383.8215026855469,121.10968017578125,0.9999920725822449,391.19476318359375,128.9373321533203,0.9999902248382568,395.5968017578125,136.3492431640625,0.9999809861183167,395.3724365234375,141.5196533203125,0.9999341368675232,414.5467834472656,111.46005249023438,0.9999946355819702,407.043701171875,127.39531707763672,0.9999860525131226,422.67303466796875,131.19081115722656,0.9999555945396423,419.3775939941406,136.59796142578125,0.9999682307243347,411.2344970703125,140.27890014648438,0.9999500513076782
119,340.5003356933594,136.50689697265625,0.9999995231628418,366.8841552734375,109.85393524169922,0.9999968409538269,386.3849792480469,98.82870483398438,0.9999895691871643,406.6262512207031,97.1455078125,0.9999894499778748,424.2935485839844,106.41632843017578,0.9999952912330627,442.0641174316406,118.64204406738281,0.999999463558197,463.1196594238281,117.53317260742188,0.9999930262565613,483.82391357421875,114.13944244384766,0.9999963641166687,507.45135498046875,111.88959503173828,0.9999627470970154,526.0807495117188,114.88986206054688,0.9999920725822449,383.47235107421875,120.81673431396484,0.999989926815033,389.4411315917969,129.14866638183594,0.9999925494194031,394.2362365722656,137.2014923095703,0.9999702572822571,393.07977294921875,141.27862548828125,0.9999209046363831,413.18548583984375,111.0272216796875,0.999997079372406,405.63372802734375,127.33683013916016,0.9999854564666748,420.90960693359375,131.72000122070312,0.9998445510864258,417.734619140625,136.9412384033203,0.9995213747024536,408.6776123046875,140.75083923339844,0.9999411702156067
120,339.0362243652344,136.58192443847656,0.9999995827674866,365.9728698730469,109.75731658935547,0.9999967813491821,384.2762145996094,98.23512268066406,0.999993085861206,405.37872314453125,96.87971496582031,0.9999830722808838,422.7000732421875,105.92877197265625,0.9999977350234985,440.9355773925781,118.31585693359375,0.9999998211860657,461.5227355957031,116.76197814941406,0.999996542930603,481.9631042480469,113.17105865478516,0.9999918937683105,506.70233154296875,110.5732421875,0.9999332427978516,524.8240966796875,113.4275894165039,0.9999878406524658,381.17901611328125,120.77947998046875,0.9999778270721436,386.12652587890625,130.21803283691406,0.9999931454658508,391.4251403808594,137.2014923095703,0.9999876618385315,392.1343688964844,141.24490356445312,0.9999457001686096,412.01898193359375,110.9725341796875,0.9999966621398926,402.8289489746094,127.33683013916016,0.9999798536300659,416.5484924316406,132.97299194335938,0.9998785257339478,412.1709289550781,139.56320190429688,0.9999657869338989,403.5185546875,142.20474243164062,0.9999944567680359
121,337.4613342285156,136.58192443847656,0.9999995231628418,364.6033630371094,109.2988510131836,0.9999979734420776,382.5299377441406,98.23512268066406,0.9999970197677612,403.9925842285156,96.87971496582031,0.9999862313270569,421.5872802734375,105.92877197265625,0.9999982118606567,440.2647705078125,117.8967056274414,0.9999998211860657,460.7471923828125,115.75641632080078,0.9999966621398926,481.48260498046875,111.81706237792969,0.9999812245368958,505.93310546875,109.50362396240234,0.9999426007270813,523.6993408203125,110.70183563232422,0.9999540448188782,379.64581298828125,120.67210388183594,0.9999755620956421,383.500732421875,130.21803283691406,0.9999924898147583,387.896240234375,136.34886169433594,0.9999887943267822,391.8423767089844,141.24490356445312,0.9999476075172424,410.52734375,110.83300018310547,0.9999970197677612,401.09222412109375,127.33683013916016,0.9999760389328003,415.8779296875,134.69979858398438,0.999742329120636,410.98468017578125,140.44960021972656,0.999915361404419,402.4574890136719,143.5576171875,0.9999819397926331
122,336.68646240234375,136.59307861328125,0.9999995231628418,363.1475524902344,109.2988510131836,0.9999982118606567,381.0768737792969,98.23512268066406,0.9999971985816956,402.21453857421875,96.87971496582031,0.9999858140945435,419.9278259277344,105.92877197265625,0.9999988079071045,438.83770751953125,117.4642105102539,0.9999998211860657,458.9734802246094,115.12023162841797,0.9999960660934448,479.9549865722656,111.58927154541016,0.9999788403511047,504.2348327636719,107.43928527832031,0.9999274015426636,522.5596313476562,108.43363189697266,0.999959409236908,378.6590576171875,120.77947998046875,0.9999775290489197,380.40167236328125,130.21803283691406,0.9999951124191284,384.06500244140625,136.49722290039062,0.9999845623970032,387.576416015625,139.75083923339844,0.9998893737792969,408.11102294921875,110.83300018310547,0.9999967217445374,399.8395690917969,127.33683013916016,0.9999470114707947,414.561767578125,134.71421813964844,0.9999068379402161,410.4273376464844,140.49630737304688,0.9999485611915588,401.71514892578125,143.87515258789062,0.999986469745636
123,335.40240478515625,137.14718627929688,0.9999994039535522,360.9279479980469,109.2988510131836,0.9999980926513672,379.0932922363281,98.7116470336914,0.9999979138374329,400.13775634765625,97.6705093383789,0.9999750256538391,417.9175720214844,106.6070785522461,0.9999986290931702,437.56268310546875,117.01959228515625,0.9999997019767761,457.2936096191406,114.67265319824219,0.9999934434890747,478.77056884765625,110.73194122314453,0.9999846816062927,502.2500915527344,106.1028823852539,0.9999578595161438,521.1346435546875,106.62503814697266,0.9999423623085022,375.2857666015625,120.81673431396484,0.9999886155128479,375.8512878417969,130.12779235839844,0.9999940395355225,376.60791015625,136.33424377441406,0.9999876022338867,380.593994140625,139.75083923339844,0.9999244213104248,406.2586669921875,110.9725341796875,0.9999980330467224,397.98382568359375,127.95870208740234,0.9999873042106628,413.7997741699219,134.82705688476562,0.9999316334724426,409.9104919433594,140.5279998779297,0.9999819397926331,401.71514892578125,144.16896057128906,0.9999924302101135
124,334.2347717285156,137.65658569335938,0.9999995827674866,359.362060546875,110.38542175292969,0.9999985694885254,376.6164855957031,99.70720672607422,0.9999969601631165,398.477783203125,97.84144592285156,0.9999887943267822,416.3398742675781,107.43472290039062,0.9999986886978149,436.555419921875,117.0137710571289,0.9999995827674866,456.498779296875,114.18537902832031,0.9999904632568359,478.26800537109375,109.69652557373047,0.9999878406524658,500.7850341796875,104.8168716430664,0.9999608397483826,520.4415283203125,105.62297821044922,0.9999149441719055,374.2711181640625,121.4629135131836,0.999996542930603,372.8564453125,130.07289123535156,0.9999982714653015,371.23101806640625,136.2692413330078,0.9999914169311523,372.4591064453125,139.74349975585938,0.999596893787384,403.8675537109375,111.93019104003906,0.9999988079071045,397.85772705078125,128.24635314941406,0.9999970197677612,413.5673828125,134.71421813964844,0.9999638199806213,409.90570068359375,140.5279998779297,0.9999810457229614,401.458740234375,144.4541473388672,0.9999905228614807
125,332.89990234375,138.20518493652344,0.9999997615814209,358.0329895019531,110.871337890625,0.9999990463256836,375.20849609375,100.28350830078125,0.9999969601631165,397.36151123046875,97.98585510253906,0.9999951124191284,414.510986328125,108.00616455078125,0.999997079372406,434.56182861328125,117.0137710571289,0.9999989867210388,455.3169250488281,114.09071350097656,0.9999951720237732,476.5614318847656,109.23544311523438,0.9999891519546509,498.86663818359375,103.32508850097656,0.9999157190322876,518.6111450195312,103.35802459716797,0.9999237656593323,373.3126220703125,122.0024642944336,0.9999976754188538,370.79840087890625,130.07289123535156,0.9999980330467224,368.88775634765625,135.8683624267578,0.9999929666519165,365.7621765136719,139.37136840820312,0.9999759197235107,401.92852783203125,112.70950317382812,0.9999985098838806,396.9974365234375,128.80221557617188,0.9999985694885254,413.2561950683594,134.74436950683594,0.9999827146530151,409.5455322265625,141.07192993164062,0.9999909996986389,401.2983703613281,144.84530639648438,0.9999953508377075
126,330.88433837890625,138.56124877929688,0.9999997615814209,356.39947509765625,111.40139770507812,0.9999990463256836,373.89666748046875,100.95225524902344,0.9999986290931702,395.6197814941406,98.9990234375,0.9999953508377075,413.9417724609375,108.73811340332031,0.9999974370002747,433.2215270996094,117.0137710571289,0.999998152256012,453.752685546875,114.09071350097656,0.9999974370002747,474.126220703125,108.92542266845703,0.9999818205833435,496.76397705078125,103.24755859375,0.9998859167098999,515.4638671875,102.74319458007812,0.9999723434448242,372.0408630371094,122.36703491210938,0.9999964833259583,369.4222412109375,130.12779235839844,0.9999954104423523,366.6199035644531,136.15760803222656,0.999987006187439,364.7853698730469,139.37136840820312,0.9998389482498169,400.70361328125,112.7491226196289,0.999998152256012,395.5318298339844,129.4658966064453,0.9999983310699463,412.10198974609375,134.71421813964844,0.9999915361404419,409.2243957519531,141.6016082763672,0.9999942183494568,401.2983703613281,144.92919921875,0.9999964237213135
127,329.3323669433594,139.04208374023438,0.9999997019767761,355.0929260253906,111.9380111694336,0.999998927116394,372.5662841796875,101.49663543701172,0.9999985694885254,394.1145324707031,100.17230987548828,0.9999940395355225,412.5525817871094,109.44366455078125,0.9999986886978149,431.5851745605469,117.883544921875,0.999998152256012,452.14288330078125,114.09071350097656,0.9999986886978149,472.5451965332031,108.90151977539062,0.9999870657920837,495.4536437988281,102.72689819335938,0.9999322295188904,513.4948120117188,100.73703002929688,0.9999653100967407,370.6445617675781,122.99198150634766,0.9999958872795105,367.395751953125,131.19293212890625,0.9999966025352478,365.5561828613281,136.15760803222656,0.9999892115592957,364.0722961425781,139.88946533203125,0.9998296499252319,399.07183837890625,113.31180572509766,0.9999988675117493,394.5016174316406,130.6012420654297,0.9999984502792358,411.377685546875,134.6680908203125,0.9999934434890747,408.92840576171875,141.6016082763672,0.999996542930603,401.20245361328125,145.1568603515625,0.999997615814209
128,328.380615234375,140.24407958984375,0.9999997019767761,353.990478515625,111.9380111694336,0.9999986886978149,371.5099792480469,101.97167205810547,0.999998152256012,392.66339111328125,100.70878601074219,0.9999915957450867,411.3200378417969,109.44366455078125,0.9999992847442627,429.7995300292969,118.90199279785156,0.9999993443489075,449.796875,114.58733367919922,0.9999985098838806,470.5279541015625,108.83419799804688,0.9999926090240479,493.95208740234375,102.25260162353516,0.9999598860740662,511.7900085449219,100.33956146240234,0.9999343156814575,370.2203063964844,123.75164794921875,0.9999949336051941,366.6971740722656,131.55767822265625,0.9999906420707703,364.02008056640625,136.15760803222656,0.9999607801437378,360.1560363769531,140.15377807617188,0.9993864893913269,397.8212585449219,113.91714477539062,0.9999992847442627,394.3367614746094,131.83799743652344,0.9999983310699463,410.6493225097656,134.6680908203125,0.9999948740005493,408.47943115234375,141.60708618164062,0.9999983310699463,401.05908203125,145.1568603515625,0.9999983906745911
129,327.9397277832031,140.3009796142578,0.9999995231628418,353.2990417480469,111.9380111694336,0.9999980926513672,370.6014404296875,101.97167205810547,0.9999977946281433,391.2926940917969,101.1314697265625,0.9999963045120239,409.36676025390625,109.44366455078125,0.9999990463256836,427.8819580078125,119.0499267578125,0.9999996423721313,447.9259338378906,114.58733367919922,0.9999976754188538,468.8530578613281,108.60823822021484,0.9999932050704956,492.29345703125,101.82642364501953,0.9999770522117615,510.29058837890625,99.95884704589844,0.9999627470970154,369.65814208984375,124.15068054199219,0.9999955892562866,366.2412109375,132.53570556640625,0.9999926686286926,363.389892578125,136.80775451660156,0.9998787045478821,359.8778381347656,140.28114318847656,0.9986727237701416,397.1082458496094,114.97782897949219,0.999999463558197,394.1873474121094,133.2785186767578,0.999998152256012,410.5436706542969,134.74436950683594,0.999995231628418,408.4586486816406,141.6016082763672,0.9999985098838806,400.8802185058594,145.2220458984375,0.9999991059303284
130,327.50811767578125,140.3238067626953,0.9999993443489075,351.7967224121094,112.25189971923828,0.9999972581863403,369.5832214355469,101.97167205810547,0.9999969601631165,389.9094543457031,101.45413970947266,0.9999977350234985,407.8986511230469,109.42951965332031,0.9999985098838806,426.45831298828125,119.05914306640625,0.9999996423721313,447.17962646484375,114.58733367919922,0.9999971985816956,468.2695617675781,108.23957061767578,0.9999951720237732,491.6151123046875,101.44677734375,0.9999825954437256,509.1697998046875,99.88636779785156,0.9999759793281555,367.7236328125,124.37471771240234,0.9999948143959045,364.8952941894531,133.15744018554688,0.9999901056289673,362.73199462890625,137.65249633789062,0.9996057748794556,359.8778381347656,141.15293884277344,0.989769458770752,396.2168273925781,115.6328353881836,0.9999995827674866,394.02435302734375,133.89906311035156,0.9999980330467224,409.87957763671875,134.6499481201172,0.9999957084655762,408.09136962890625,141.4951629638672,0.9999988675117493,400.88006591796875,145.2220458984375,0.9999994039535522
131,327.05523681640625,140.3492889404297,0.9999995827674866,350.8615417480469,111.80768585205078,0.9999985694885254,367.6403503417969,101.96649932861328,0.9999967217445374,388.63507080078125,101.64554595947266,0.9999985694885254,406.567138671875,108.8699951171875,0.9999973177909851,425.38134765625,119.05914306640625,0.9999996423721313,446.59466552734375,114.33209228515625,0.9999974370002747,467.03875732421875,107.97628784179688,0.9999945163726807,490.6729736328125,101.29366302490234,0.9999822974205017,508.16961669921875,99.8687744140625,0.9999774098396301,366.34783935546875,124.37471771240234,0.9999956488609314,363.5605163574219,133.68792724609375,0.9999834299087524,362.7292785644531,138.5360565185547,0.9989268779754639,358.1834411621094,141.7563018798828,0.9833648800849915,395.25811767578125,116.08720397949219,0.999999463558197,393.55133056640625,134.23403930664062,0.9999974370002747,409.48822021484375,134.6499481201172,0.9999958872795105,407.8670349121094,141.2778778076172,0.9999991655349731,400.88006591796875,145.2220458984375,0.9999996423721313
132,326.40093994140625,140.67955017089844,0.9999997019767761,349.5978088378906,111.73218536376953,0.9999994039535522,366.6455078125,101.96649932861328,0.9999977946281433,387.9860534667969,101.77165985107422,0.9999982714653015,406.3317565917969,108.8699951171875,0.9999983310699463,424.8847351074219,119.0499267578125,0.9999998211860657,445.6853942871094,114.27032470703125,0.9999983906745911,466.046142578125,107.72265625,0.9999924898147583,489.53448486328125,100.91462707519531,0.9999798536300659,507.1086730957031,99.1325912475586,0.9999780654907227,365.2973327636719,124.37471771240234,0.9999962449073792,363.37835693359375,133.96334838867188,0.9999892115592957,361.8751525878906,138.635986328125,0.9997422695159912,357.9395446777344,142.2605438232422,0.9892157316207886,394.69989013671875,116.19168853759766,0.9999995231628418,392.87762451171875,134.23403930664062,0.9999969601631165,409.35821533203125,134.6499481201172,0.9999955892562866,407.8430480957031,141.06948852539062,0.9999990463256836,400.8420715332031,145.1330108642578,0.9999996423721313
133,325.5606689453125,140.94430541992188,0.9999998211860657,348.1105041503906,111.80768585205078,0.9999988675117493,365.3592834472656,101.96649932861328,0.9999985098838806,386.9004211425781,101.97589874267578,0.9999980926513672,405.5732116699219,108.83407592773438,0.9999986290931702,424.3464050292969,118.93868255615234,0.9999998807907104,444.9217529296875,113.71841430664062,0.9999982118606567,465.2345275878906,106.92537689208984,0.9999892711639404,489.2710266113281,100.5369873046875,0.9999704360961914,506.3736877441406,98.54960632324219,0.9999712705612183,363.9590148925781,124.3814468383789,0.9999955892562866,361.203369140625,134.48814392089844,0.999987006187439,358.7528381347656,139.49131774902344,0.9995124340057373,356.5997619628906,142.70654296875,0.9925942420959473,393.4915771484375,116.42086791992188,0.9999993443489075,392.26434326171875,134.23403930664062,0.9999964237213135,409.0122985839844,134.3600616455078,0.9999966621398926,407.5421142578125,140.79185485839844,0.9999992251396179,400.72894287109375,145.04331970214844,0.9999996423721313
134,324.34991455078125,140.94430541992188,0.9999998807907104,347.03985595703125,111.7430419921875,0.9999980330467224,364.24822998046875,102.20366668701172,0.9999986290931702,385.4570007324219,101.99143981933594,0.9999972581863403,403.8668518066406,108.83407592773438,0.9999988079071045,422.9825744628906,118.89849090576172,0.9999998807907104,443.3876037597656,113.5150375366211,0.9999984502792358,464.0841064453125,106.73102569580078,0.9999899864196777,487.8899841308594,99.95524597167969,0.9999707937240601,505.30316162109375,97.37294006347656,0.9999554753303528,362.7376403808594,124.8574447631836,0.9999921321868896,359.42559814453125,135.18157958984375,0.9999721646308899,356.2809753417969,140.03915405273438,0.9996790289878845,354.0766906738281,143.12240600585938,0.9935746192932129,391.91949462890625,116.42086791992188,0.9999990463256836,392.2176818847656,133.9005889892578,0.999997615814209,408.366455078125,133.88633728027344,0.9999966025352478,406.9827880859375,140.5552215576172,0.9999996423721313,400.3934020996094,144.9898681640625,0.9999997615814209
135,322.9280090332031,140.94430541992188,0.9999998211860657,346.09869384765625,111.7430419921875,0.9999971985816956,363.081787109375,102.36486053466797,0.999998152256012,384.1155700683594,101.99143981933594,0.9999950528144836,402.2846984863281,108.83407592773438,0.9999989867210388,421.7705993652344,118.37197875976562,0.9999999403953552,442.0341491699219,113.17240905761719,0.9999978542327881,462.7883605957031,106.18425750732422,0.9999904632568359,486.4368896484375,98.88447570800781,0.9999764561653137,504.29095458984375,96.54447174072266,0.9998782277107239,361.7315979003906,125.9626235961914,0.999983549118042,355.754150390625,136.60662841796875,0.9999594688415527,349.11627197265625,140.15298461914062,0.9998724460601807,342.794189453125,143.58262634277344,0.9995611310005188,391.6718444824219,116.42086791992188,0.9999983906745911,391.9508972167969,133.9005889892578,0.9999983310699463,407.99859619140625,133.84909057617188,0.999997615814209,406.4844055175781,140.4326171875,0.9999997615814209,400.1632995605469,144.9898681640625,0.9999997615814209
136,322.8603820800781,140.68569946289062,0.9999996423721313,345.3956604003906,111.90624237060547,0.9999961853027344,361.78179931640625,102.5854721069336,0.9999977946281433,382.5420227050781,101.99143981933594,0.999992847442627,400.8446960449219,108.6141586303711,0.999998152256012,420.6979064941406,117.93133544921875,0.9999998807907104,440.9694519042969,112.36772918701172,0.9999961256980896,461.5820007324219,105.61640167236328,0.9999870657920837,485.0363464355469,97.73898315429688,0.9999740719795227,502.92022705078125,94.8974609375,0.9996430277824402,359.2416687011719,127.35697937011719,0.9999651908874512,352.5499572753906,138.39207458496094,0.9999826550483704,343.7508239746094,140.3009033203125,0.9999925494194031,337.6425476074219,143.7467803955078,0.9999710321426392,391.3447265625,116.39579772949219,0.999998152256012,391.6800842285156,133.9005889892578,0.9999975562095642,407.3873596191406,133.73602294921875,0.9999973773956299,405.6902770996094,140.30076599121094,0.9999997615814209,399.8044738769531,145.04331970214844,0.9999995231628418
137,322.8396301269531,140.68569946289062,0.9999994039535522,344.768798828125,111.90771484375,0.9999923706054688,361.013427734375,102.5854721069336,0.9999957084655762,381.6152038574219,101.98240661621094,0.999993622303009,399.72430419921875,108.2546157836914,0.9999964237213135,419.7388916015625,117.34138488769531,0.9999998211860657,439.8430480957031,111.79194641113281,0.9999907612800598,460.2135925292969,104.81378936767578,0.9999805092811584,483.5096130371094,96.14383697509766,0.9999669194221497,500.53424072265625,94.06890869140625,0.9998781681060791,356.6981506347656,128.1780242919922,0.9999875426292419,349.9424743652344,138.39207458496094,0.9999973177909851,341.6248474121094,141.64630126953125,0.9999973177909851,334.77252197265625,146.67880249023438,0.9999964237213135,390.3988037109375,116.07300567626953,0.9999985694885254,390.9798889160156,134.3242950439453,0.9999976754188538,407.08856201171875,133.02369689941406,0.9999973773956299,405.51025390625,139.92747497558594,0.9999997019767761,399.7373352050781,145.0960693359375,0.999999463558197
138,321.6962585449219,140.68569946289062,0.9999991059303284,344.1977233886719,111.90624237060547,0.9999943971633911,360.3167724609375,102.37702941894531,0.9999939203262329,380.2897033691406,101.72797393798828,0.999995231628418,397.2750549316406,108.20562744140625,0.9999964237213135,418.24578857421875,117.27774810791016,0.9999996423721313,438.1990661621094,111.74276733398438,0.999994158744812,458.7398986816406,104.5465316772461,0.9999657273292542,480.90692138671875,94.80474853515625,0.9998904466629028,497.98590087890625,91.8142318725586,0.9997273683547974,355.1792297363281,128.1780242919922,0.9999862909317017,349.8494567871094,138.39207458496094,0.9999980926513672,341.615478515625,141.84950256347656,0.9999977350234985,334.4647521972656,147.23887634277344,0.9999973177909851,389.0801086425781,115.79619598388672,0.9999991059303284,389.46588134765625,134.34315490722656,0.9999986290931702,406.4462890625,132.3636474609375,0.9999983310699463,405.04327392578125,139.6935272216797,0.9999997615814209,398.7868347167969,145.0960693359375,0.9999994039535522
139,320.9188232421875,140.96348571777344,0.9999988079071045,343.66729736328125,111.90624237060547,0.9999953508377075,359.7564697265625,102.37702941894531,0.9999956488609314,379.6095275878906,101.72797393798828,0.9999954700469971,396.79156494140625,108.20562744140625,0.9999969005584717,417.4551086425781,116.92042541503906,0.9999996423721313,436.96746826171875,111.07184600830078,0.9999971389770508,457.62078857421875,103.452392578125,0.9999678134918213,479.0511474609375,94.24776458740234,0.9998947381973267,496.8733215332031,89.29608917236328,0.9990603923797607,354.8888244628906,128.1941375732422,0.9999884366989136,349.7239685058594,138.52267456054688,0.9999985098838806,341.5005798339844,142.045654296875,0.9999974966049194,334.3207702636719,147.35296630859375,0.9999977946281433,388.3289489746094,115.79619598388672,0.999998927116394,388.5520935058594,134.5134735107422,0.9999988079071045,405.8763122558594,132.05799865722656,0.9999986290931702,404.798095703125,139.5223388671875,0.9999998211860657,398.5696716308594,145.0960693359375,0.999999463558197
